"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-10","2021","05","10","","17.5","","5.2","","11.4","","6.6","","0.0","","","","","","0.0","","","","25","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-11","2021","05","11","","13.1","","6.5","","9.8","","8.2","","0.0","","","","","","0.0","","","","25","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-12","2021","05","12","","18.0","","6.1","","12.0","","6.0","","0.0","","","","","","0.0","","","","32","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-13","2021","05","13","","21.1","","5.7","","13.4","","4.6","","0.0","","","","","","0.0","","","","2","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-14","2021","05","14","","24.1","","11.5","","17.8","","0.2","","0.0","","","","","","0.0","","","","27","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-15","2021","05","15","","24.7","","10.7","","17.7","","0.3","","0.0","","","","","","0.2","","","","23","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-16","2021","05","16","","23.5","","8.2","","15.8","","2.2","","0.0","","","","","","0.3","","","","1","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-17","2021","05","17","","25.9","","9.9","","17.9","","0.1","","0.0","","","","","","0.2","","","","22","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-18","2021","05","18","","25.5","","14.6","","20.0","","0.0","","2.0","","","","","","0.0","","","","31","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-19","2021","05","19","","27.6","","10.9","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-20","2021","05","20","","30.8","","16.1","","23.4","","0.0","","5.4","","","","","","0.0","","","","30","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-21","2021","05","21","","31.5","","19.2","","25.3","","0.0","","7.3","","","","","","0.0","","","","26","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-22","2021","05","22","","28.7","","18.5","","23.6","","0.0","","5.6","","","","","","0.3","","","","35","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-23","2021","05","23","","20.4","","11.2","","15.8","","2.2","","0.0","","","","","","0.5","","","","35","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-24","2021","05","24","","20.8","","8.1","","14.4","","3.6","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-25","2021","05","25","","27.7","","11.8","","19.7","","0.0","","1.7","","","","","","0.5","","","","25","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-26","2021","05","26","","29.9","","18.2","","24.0","","0.0","","6.0","","","","","","0.4","","","","24","","62",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-27","2021","05","27","","18.4","","4.7","","11.5","","6.5","","0.0","","","","","","0.0","","","","27","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-28","2021","05","28","","13.4","","2.1","","7.8","","10.2","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-29","2021","05","29","","17.8","","5.0","","11.4","","6.6","","0.0","","","","","","0.0","","","","2","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-30","2021","05","30","","19.6","","7.7","","13.6","","4.4","","0.0","","","","","","0.9","","","","2","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-05-31","2021","05","31","","21.1","","10.3","","15.7","","2.3","","0.0","","","","","","0.0","","","","11","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-01","2021","06","01","","25.2","","13.4","","19.3","","0.0","","1.3","","","","","","1.4","","","","24","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-02","2021","06","02","","27.5","","14.3","","20.9","","0.0","","2.9","","","","","","0.0","","","","24","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-03","2021","06","03","","19.1","","15.8","","17.5","","0.5","","0.0","","","","","","6.3","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-04","2021","06","04","","27.0","","17.0","","22.0","","0.0","","4.0","","","","","","0.0","","","","22","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-05","2021","06","05","","26.9","","17.9","","22.4","","0.0","","4.4","","","","","","14.2","","","","24","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-06","2021","06","06","","31.5","","17.6","","24.5","","0.0","","6.5","","","","","","0.0","","","","24","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-07","2021","06","07","","32.5","","22.7","","27.6","","0.0","","9.6","","","","","","0.0","","","","23","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-08","2021","06","08","","29.5","","23.1","","26.3","","0.0","","8.3","","","","","","0.0","","","","23","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-09","2021","06","09","","29.7","","18.5","","24.1","","0.0","","6.1","","","","","","0.0","","","","29","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-10","2021","06","10","","22.2","","14.9","","18.5","","0.0","","0.5","","","","","","0.0","","","","3","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-11","2021","06","11","","24.4","","14.9","","19.7","","0.0","","1.7","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-12","2021","06","12","","26.8","","11.7","","19.3","","0.0","","1.3","","","","","","0.0","","","","29","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-13","2021","06","13","","28.4","","14.8","","21.6","","0.0","","3.6","","","","","","2.8","","","","30","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-14","2021","06","14","","23.7","","17.6","","20.6","","0.0","","2.6","","","","","","7.8","","","","14","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-15","2021","06","15","","23.6","","12.1","","17.9","","0.1","","0.0","","","","","","0.0","","","","35","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-16","2021","06","16","","21.5","","8.8","","15.2","","2.8","","0.0","","","","","","0.0","","","","25","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-17","2021","06","17","","25.1","","11.2","","18.2","","0.0","","0.2","","","","","","0.0","","","","28","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-18","2021","06","18","","25.8","","16.6","","21.2","","0.0","","3.2","","","","","","4.8","","","","24","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-19","2021","06","19","","26.3","","15.1","","20.7","","0.0","","2.7","","","","","","1.9","","","","28","","55",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-20","2021","06","20","","27.6","","16.0","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-21","2021","06","21","","29.4","","18.7","","24.1","","0.0","","6.1","","","","","","2.9","","","","21","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-22","2021","06","22","","22.0","","8.9","","15.5","","2.5","","0.0","","","","","","0.2","","","","28","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-23","2021","06","23","","21.8","","7.2","","14.5","","3.5","","0.0","","","","","","0.0","","","","29","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-24","2021","06","24","","28.5","","12.2","","20.4","","0.0","","2.4","","","","","","0.0","","","","14","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-25","2021","06","25","","26.4","","17.9","","22.2","","0.0","","4.2","","","","","","0.0","","","","15","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-26","2021","06","26","","25.0","","17.7","","21.4","","0.0","","3.4","","","","","","20.8","","","","24","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-27","2021","06","27","","32.3","","21.5","","26.9","","0.0","","8.9","","","","","","0.0","","","","22","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-28","2021","06","28","","31.0","","23.0","","27.0","","0.0","","9.0","","","","","","2.3","","","","22","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-29","2021","06","29","","28.7","","22.6","","25.6","","0.0","","7.6","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-06-30","2021","06","30","","27.5","","19.3","","23.4","","0.0","","5.4","","","","","","31.7","","","","32","","64",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-01","2021","07","01","","24.9","","16.3","","20.6","","0.0","","2.6","","","","","","0.0","","","","2","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-02","2021","07","02","","19.8","","15.4","","17.6","","0.4","","0.0","","","","","","0.0","","","","3","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-03","2021","07","03","","19.1","","13.9","","16.5","","1.5","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-04","2021","07","04","","23.7","","13.0","","18.4","","0.0","","0.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-05","2021","07","05","","26.8","","13.5","","20.2","","0.0","","2.2","","","","","","0.0","","","","22","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-06","2021","07","06","","28.8","","17.3","","23.1","","0.0","","5.1","","","","","","1.2","","","","25","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-07","2021","07","07","","19.5","","13.4","","16.4","","1.6","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-08","2021","07","08","","19.6","","14.9","","17.2","","0.8","","0.0","","","","","","16.1","","","","26","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-09","2021","07","09","","21.9","","14.3","","18.1","","0.0","","0.1","","","","","","0.0","","","","26","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-10","2021","07","10","","26.0","","12.1","","19.0","","0.0","","1.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-11","2021","07","11","","26.5","","15.5","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-12","2021","07","12","","28.3","","17.8","","23.1","","0.0","","5.1","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-13","2021","07","13","","26.1","","20.3","","23.2","","0.0","","5.2","","","","","","5.8","","","","12","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-14","2021","07","14","","27.8","","20.7","","24.2","","0.0","","6.2","","","","","","0.0","","","","25","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-15","2021","07","15","","30.2","","20.3","","25.3","","0.0","","7.3","","","","","","3.2","","","","23","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-16","2021","07","16","","25.2","","18.8","","22.0","","0.0","","4.0","","","","","","0.0","","","","21","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-17","2021","07","17","","25.7","","17.7","","21.7","","0.0","","3.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-18","2021","07","18","","25.3","","18.3","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-19","2021","07","19","","28.7","","17.8","","23.3","","0.0","","5.3","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-20","2021","07","20","","25.5","","16.9","","21.2","","0.0","","3.2","","","","","","9.6","","","","3","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-21","2021","07","21","","24.7","","15.4","","20.0","","0.0","","2.0","","","","","","1.5","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-22","2021","07","22","","25.9","","13.3","","19.6","","0.0","","1.6","","","","","","0.0","","","","29","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-23","2021","07","23","","26.3","","15.6","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-24","2021","07","24","","28.1","","15.8","","21.9","","0.0","","3.9","","","","","","0.6","","","","15","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-25","2021","07","25","","27.6","","18.1","","22.8","","0.0","","4.8","","","","","","13.9","","","","15","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-26","2021","07","26","","28.3","","18.6","","23.5","","0.0","","5.5","","","","","","0.0","","","","28","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-27","2021","07","27","","22.4","","15.5","","19.0","","0.0","","1.0","","","","","","1.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-28","2021","07","28","","24.0","","14.4","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-29","2021","07","29","","20.4","","14.9","","17.7","","0.3","","0.0","","","","","","0.7","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-30","2021","07","30","","19.3","","13.7","","16.5","","1.5","","0.0","","","","","","0.0","","","","32","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-07-31","2021","07","31","","23.5","","12.2","","17.9","","0.1","","0.0","","","","","","0.0","","","","28","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-01","2021","08","01","","20.2","","13.6","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-02","2021","08","02","","24.5","","13.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","28","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-03","2021","08","03","","26.3","","16.7","","21.5","","0.0","","3.5","","","","","","0.2","","","","23","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-04","2021","08","04","","26.1","","16.1","","21.1","","0.0","","3.1","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-05","2021","08","05","","29.0","","15.2","","22.1","","0.0","","4.1","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-06","2021","08","06","","30.1","","20.1","","25.1","","0.0","","7.1","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-07","2021","08","07","","28.3","","19.0","","23.6","","0.0","","5.6","","","","","","0.8","","","","28","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-08","2021","08","08","","28.3","","19.6","","24.0","","0.0","","6.0","","","","","","0.0","","","","7","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-09","2021","08","09","","30.0","","20.4","","25.2","","0.0","","7.2","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-10","2021","08","10","","31.9","","21.1","","26.5","","0.0","","8.5","","","","","","10.4","","","","18","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-11","2021","08","11","","31.2","","22.7","","27.0","","0.0","","9.0","","","","","","5.0","","","","22","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-12","2021","08","12","","30.0","","23.7","","26.9","","0.0","","8.9","","","","","","0.0","","","","24","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-13","2021","08","13","","32.3","","21.7","","27.0","","0.0","","9.0","","","","","","0.2","","","","25","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-14","2021","08","14","","26.6","","15.1","","20.9","","0.0","","2.9","","","","","","0.2","","","","28","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-15","2021","08","15","","24.2","","12.2","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-16","2021","08","16","","26.0","","13.1","","19.5","","0.0","","1.5","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-17","2021","08","17","","25.4","","17.1","","21.2","","0.0","","3.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-18","2021","08","18","","29.6","","21.1","","25.4","","0.0","","7.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-19","2021","08","19","","26.0","","21.5","","23.7","","0.0","","5.7","","","","","","0.5","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-20","2021","08","20","","31.8","","19.9","","25.9","","0.0","","7.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-21","2021","08","21","","33.6","","21.4","","27.5","","0.0","","9.5","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-22","2021","08","22","","32.5","","23.9","","28.2","","0.0","","10.2","","","","","","0.0","","","","9","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-23","2021","08","23","","31.1","","22.4","","26.7","","0.0","","8.7","","","","","","0.0","","","","12","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-24","2021","08","24","","32.7","","21.6","","27.2","","0.0","","9.2","","","","","","0.0","","","","27","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-25","2021","08","25","","32.5","","20.7","","26.6","","0.0","","8.6","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-26","2021","08","26","","32.7","","22.5","","27.6","","0.0","","9.6","","","","","","0.0","","","","28","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-27","2021","08","27","","24.0","","18.4","","21.2","","0.0","","3.2","","","","","","0.0","","","","33","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-28","2021","08","28","","20.9","","16.9","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-29","2021","08","29","","22.5","","16.2","","19.3","","0.0","","1.3","","","","","","6.5","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-30","2021","08","30","","28.8","","20.8","","24.8","","0.0","","6.8","","","","","","5.3","","","","25","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-08-31","2021","08","31","","26.1","","15.1","","20.6","","0.0","","2.6","","","","","","0.0","","","","25","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-01","2021","09","01","","23.7","","12.3","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-02","2021","09","02","","20.2","","10.9","","15.6","","2.4","","0.0","","","","","","0.0","","","","31","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-03","2021","09","03","","24.1","","11.8","","18.0","","0.0","","0.0","","","","","","0.0","","","","30","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-04","2021","09","04","","24.9","","13.2","","19.0","","0.0","","1.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-05","2021","09","05","","23.2","","15.8","","19.5","","0.0","","1.5","","","","","","13.6","","","","22","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-06","2021","09","06","","20.6","","14.1","","17.4","","0.6","","0.0","","","","","","6.3","","","","30","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-07","2021","09","07","","22.3","","13.5","","17.9","","0.1","","0.0","","","","","","0.0","","","","29","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-08","2021","09","08","","21.0","","16.1","","18.6","","0.0","","0.6","","","","","","1.0","","","","20","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-09","2021","09","09","","23.9","","15.1","","19.5","","0.0","","1.5","","","","","","1.6","","","","21","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-10","2021","09","10","","20.6","","13.6","","17.1","","0.9","","0.0","","","","","","0.3","","","","29","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-11","2021","09","11","","22.7","","14.2","","18.4","","0.0","","0.4","","","","","","0.0","","","","20","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-12","2021","09","12","","23.7","","14.4","","19.1","","0.0","","1.1","","","","","","0.0","","","","28","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-13","2021","09","13","","22.4","","12.3","","17.3","","0.7","","0.0","","","","","","0.2","","","","28","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-14","2021","09","14","","21.5","","11.8","","16.7","","1.3","","0.0","","","","","","0.0","","","","17","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-15","2021","09","15","","21.9","","13.2","","17.6","","0.4","","0.0","","","","","","11.1","","","","27","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-16","2021","09","16","","23.3","","10.5","","16.9","","1.1","","0.0","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-17","2021","09","17","","27.3","","12.4","","19.8","","0.0","","1.8","","","","","","","M","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-18","2021","09","18","","23.5","","13.8","","18.7","","0.0","","0.7","","","","","","0.0","","","","1","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-19","2021","09","19","","20.5","","10.4","","15.4","","2.6","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-20","2021","09","20","","24.6","","9.9","","17.3","","0.7","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2021-09-21","2021","09","21","","25.2","","15.2","","20.2","","0.0","","2.2","","","","","","0.0","","","","15","","31",""
