"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-09","2022","05","09","","23.8","","6.6","","15.2","","2.8","","0.0","","","","","","0.0","","","","8","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-10","2022","05","10","","25.1","","11.3","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-11","2022","05","11","","27.9","","11.3","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-12","2022","05","12","","30.7","","12.7","","21.7","","0.0","","3.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-13","2022","05","13","","31.3","","14.5","","22.9","","0.0","","4.9","","","","","","0.0","","","","25","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-14","2022","05","14","","31.3","","16.7","","24.0","","0.0","","6.0","","","","","","0.0","","","","16","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-15","2022","05","15","","23.7","","17.3","","20.5","","0.0","","2.5","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-16","2022","05","16","","25.1","","12.8","","19.0","","0.0","","1.0","","","","","","9.4","","","","24","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-17","2022","05","17","","16.9","","9.4","","13.2","","4.8","","0.0","","","","","","0.0","","","","25","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-18","2022","05","18","","17.0","","5.5","","11.2","","6.8","","0.0","","","","","","0.0","","","","20","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-19","2022","05","19","","13.7","","7.7","","10.7","","7.3","","0.0","","","","","","5.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-20","2022","05","20","","26.2","","8.8","","17.5","","0.5","","0.0","","","","","","0.0","","","","15","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-21","2022","05","21","","31.4","","18.8","","25.1","","0.0","","7.1","","","","","","0.0","","","","26","","58",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-22","2022","05","22","","25.4","","10.8","","18.1","","0.0","","0.1","","","","","","0.2","","","","29","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-23","2022","05","23","","16.2","","6.8","","11.5","","6.5","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-24","2022","05","24","","18.3","","6.5","","12.4","","5.6","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-25","2022","05","25","","23.1","","6.8","","15.0","","3.0","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-26","2022","05","26","","23.5","","15.1","","19.3","","0.0","","1.3","","","","","","0.0","","","","15","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-27","2022","05","27","","21.6","","16.8","","19.2","","0.0","","1.2","","","","","","29.6","","","","24","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-28","2022","05","28","","20.8","","16.1","","18.4","","0.0","","0.4","","","","","","0.7","","","","32","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-29","2022","05","29","","25.6","","13.9","","19.8","","0.0","","1.8","","","","","","0.0","","","","21","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-30","2022","05","30","","27.6","","16.5","","22.1","","0.0","","4.1","","","","","","0.0","","","","1","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-31","2022","05","31","","19.7","","12.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","4","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-01","2022","06","01","","17.7","","13.4","","15.5","","2.5","","0.0","","","","","","1.6","","","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-02","2022","06","02","","21.8","","11.2","","16.5","","1.5","","0.0","","","","","","0.0","","","","4","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-03","2022","06","03","","24.4","","16.1","","20.2","","0.0","","2.2","","","","","","0.8","","","","21","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-04","2022","06","04","","22.4","","12.5","","17.4","","0.6","","0.0","","","","","","0.0","","","","20","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-05","2022","06","05","","21.6","","10.7","","16.1","","1.9","","0.0","","","","","","0.2","","","","30","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-06","2022","06","06","","24.8","","12.6","","18.7","","0.0","","0.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-07","2022","06","07","","25.5","","16.7","","21.1","","0.0","","3.1","","","","","","13.0","","","","22","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-08","2022","06","08","","23.9","","16.6","","20.3","","0.0","","2.3","","","","","","1.7","","","","29","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-09","2022","06","09","","17.7","","13.8","","15.8","","2.2","","0.0","","","","","","11.9","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-10","2022","06","10","","21.2","","14.2","","17.7","","0.3","","0.0","","","","","","0.3","","","","23","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-11","2022","06","11","","24.9","","13.6","","19.3","","0.0","","1.3","","","","","","0.0","","","","20","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-12","2022","06","12","","25.0","","14.6","","19.8","","0.0","","1.8","","","","","","0.6","","","","12","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-13","2022","06","13","","23.1","","13.5","","18.3","","0.0","","0.3","","","","","","0.0","","","","27","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-14","2022","06","14","","26.9","","13.6","","20.2","","0.0","","2.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-15","2022","06","15","","24.6","","15.1","","19.8","","0.0","","1.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-16","2022","06","16","","27.0","","18.7","","22.9","","0.0","","4.9","","","","","","38.3","","","","34","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-17","2022","06","17","","27.0","","10.3","","18.6","","0.0","","0.6","","","","","","8.2","","","","29","","60",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-18","2022","06","18","","15.2","","9.6","","12.4","","5.6","","0.0","","","","","","2.7","","","","28","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-19","2022","06","19","","22.3","","8.2","","15.2","","2.8","","0.0","","","","","","0.0","","","","34","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-20","2022","06","20","","25.3","","10.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","25","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-21","2022","06","21","","19.6","","14.8","","17.2","","0.8","","0.0","","","","","","8.9","","","","14","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-22","2022","06","22","","24.4","","14.5","","19.4","","0.0","","1.4","","","","","","41.2","","","","15","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-23","2022","06","23","","18.4","","15.2","","16.8","","1.2","","0.0","","","","","","28.4","","","","17","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-24","2022","06","24","","26.9","","15.9","","21.4","","0.0","","3.4","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-25","2022","06","25","","29.1","","18.7","","23.9","","0.0","","5.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-26","2022","06","26","","32.3","","18.6","","25.4","","0.0","","7.4","","","","","","3.6","","","","26","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-27","2022","06","27","","24.4","","16.3","","20.4","","0.0","","2.4","","","","","","0.3","","","","28","","55",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-28","2022","06","28","","23.8","","15.9","","19.9","","0.0","","1.9","","","","","","0.0","","","","24","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-29","2022","06","29","","25.7","","13.7","","19.7","","0.0","","1.7","","","","","","8.4","","","","29","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-06-30","2022","06","30","","23.1","","13.3","","18.2","","0.0","","0.2","","","","","","0.6","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-01","2022","07","01","","27.1","","18.5","","22.8","","0.0","","4.8","","","","","","0.0","","","","29","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-02","2022","07","02","","26.7","","18.2","","22.4","","0.0","","4.4","","","","","","0.0","","","","29","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-03","2022","07","03","","24.9","","15.0","","20.0","","0.0","","2.0","","","","","","0.8","","","","29","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-04","2022","07","04","","25.7","","12.7","","19.2","","0.0","","1.2","","","","","","0.0","","","","27","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-05","2022","07","05","","21.3","","16.1","","18.7","","0.0","","0.7","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-06","2022","07","06","","24.5","","15.7","","20.1","","0.0","","2.1","","","","","","0.9","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-07","2022","07","07","","24.8","","13.5","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-08","2022","07","08","","26.5","","15.3","","20.9","","0.0","","2.9","","","","","","0.2","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-09","2022","07","09","","23.2","","10.8","","17.0","","1.0","","0.0","","","","","","0.3","","","","25","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-10","2022","07","10","","27.2","","12.5","","19.8","","0.0","","1.8","","","","","","0.8","","","","21","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-11","2022","07","11","","29.4","","19.5","","24.4","","0.0","","6.4","","","","","","0.0","","","","23","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-12","2022","07","12","","28.6","","18.5","","23.6","","0.0","","5.6","","","","","","12.7","","","","23","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-13","2022","07","13","","25.7","","17.8","","21.8","","0.0","","3.8","","","","","","0.9","","","","27","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-14","2022","07","14","","23.7","","16.4","","20.0","","0.0","","2.0","","","","","","1.3","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-15","2022","07","15","","27.7","","15.2","","21.5","","0.0","","3.5","","","","","","0.0","","","","29","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-16","2022","07","16","","29.1","","20.3","","24.7","","0.0","","6.7","","","","","","0.0","","","","28","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-17","2022","07","17","","30.5","","18.8","","24.6","","0.0","","6.6","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-18","2022","07","18","","26.4","","19.5","","22.9","","0.0","","4.9","","","","","","44.8","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-19","2022","07","19","","29.7","","19.5","","24.6","","0.0","","6.6","","","","","","0.6","","","","27","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-20","2022","07","20","","29.8","","19.9","","24.9","","0.0","","6.9","","","","","","0.2","","","","16","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-21","2022","07","21","","31.0","","24.1","","27.6","","0.0","","9.6","","","","","","0.0","","","","21","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-22","2022","07","22","","30.0","","21.3","","25.7","","0.0","","7.7","","","","","","0.0","","","","25","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-23","2022","07","23","","30.9","","21.2","","26.1","","0.0","","8.1","","","","","","0.0","","","","23","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-24","2022","07","24","","29.3","","21.0","","25.1","","0.0","","7.1","","","","","","12.0","","","","29","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-25","2022","07","25","","26.7","","18.1","","22.4","","0.0","","4.4","","","","","","0.4","","","","25","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-26","2022","07","26","","25.4","","17.3","","21.4","","0.0","","3.4","","","","","","0.0","","","","22","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-27","2022","07","27","","26.9","","17.8","","22.3","","0.0","","4.3","","","","","","0.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-28","2022","07","28","","29.2","","19.0","","24.1","","0.0","","6.1","","","","","","6.1","","","","24","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-29","2022","07","29","","25.9","","19.2","","22.6","","0.0","","4.6","","","","","","0.2","","","","27","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-30","2022","07","30","","23.8","","17.2","","20.5","","0.0","","2.5","","","","","","0.0","","","","31","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-07-31","2022","07","31","","25.9","","18.1","","22.0","","0.0","","4.0","","","","","","0.0","","","","23","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-01","2022","08","01","","29.5","","20.3","","24.9","","0.0","","6.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-02","2022","08","02","","27.3","","14.2","","20.8","","0.0","","2.8","","","","","","0.6","","","","27","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-03","2022","08","03","","26.8","","12.1","","19.5","","0.0","","1.5","","","","","","1.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-04","2022","08","04","","26.6","","21.4","","24.0","","0.0","","6.0","","","","","","1.1","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-05","2022","08","05","","28.3","","21.5","","24.9","","0.0","","6.9","","","","","","0.3","","","","2","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-06","2022","08","06","","32.1","","16.3","","24.2","","0.0","","6.2","","","","","","0.5","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-07","2022","08","07","","32.6","","18.9","","25.8","","0.0","","7.8","","","","","","11.9","","","","23","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-08","2022","08","08","","19.0","","14.7","","16.9","","1.1","","0.0","","","","","","11.4","","","","2","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-09","2022","08","09","","18.9","","14.3","","16.6","","1.4","","0.0","","","","","","17.1","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-10","2022","08","10","","24.7","","16.7","","20.7","","0.0","","2.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-11","2022","08","11","","25.9","","13.8","","19.9","","0.0","","1.9","","","","","","2.2","","","","31","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-12","2022","08","12","","20.2","","13.1","","16.7","","1.3","","0.0","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-13","2022","08","13","","24.7","","11.9","","18.3","","0.0","","0.3","","","","","","1.3","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-14","2022","08","14","","26.4","","14.6","","20.5","","0.0","","2.5","","","","","","0.9","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-15","2022","08","15","","27.5","","15.2","","21.3","","0.0","","3.3","","","","","","2.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-16","2022","08","16","","28.7","","16.5","","22.6","","0.0","","4.6","","","","","","0.0","","","","5","","55",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-17","2022","08","17","","26.9","","17.6","","22.3","","0.0","","4.3","","","","","","0.0","","","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-18","2022","08","18","","23.8","","17.7","","20.8","","0.0","","2.8","","","","","","0.0","","","","34","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-19","2022","08","19","","29.6","","18.3","","24.0","","0.0","","6.0","","","","","","0.0","","","","20","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-20","2022","08","20","","30.1","","18.1","","24.1","","0.0","","6.1","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-21","2022","08","21","","29.7","","20.0","","24.9","","0.0","","6.9","","","","","","23.8","","","","21","","74",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-22","2022","08","22","","27.3","","20.5","","23.9","","0.0","","5.9","","","","","","1.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-23","2022","08","23","","24.5","","18.4","","21.4","","0.0","","3.4","","","","","","10.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-24","2022","08","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-25","2022","08","25","","24.2","","17.3","","20.8","","0.0","","2.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-26","2022","08","26","","20.8","","16.5","","18.7","","0.0","","0.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-27","2022","08","27","","22.3","","15.5","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-28","2022","08","28","","26.5","","12.6","","19.5","","0.0","","1.5","","","","","","0.5","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-29","2022","08","29","","31.8","","19.5","","25.7","","0.0","","7.7","","","","","","4.8","","","","22","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-30","2022","08","30","","29.9","","19.0","","24.4","","0.0","","6.4","","","","","","10.4","","","","25","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-08-31","2022","08","31","","23.2","","15.2","","19.2","","0.0","","1.2","","","","","","0.0","","","","25","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-01","2022","09","01","","17.4","","12.6","","15.0","","3.0","","0.0","","","","","","0.0","","","","28","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-02","2022","09","02","","24.6","","10.5","","17.6","","0.4","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-03","2022","09","03","","27.6","","16.0","","21.8","","0.0","","3.8","","","","","","1.1","","","","33","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-04","2022","09","04","","20.1","","12.2","","16.1","","1.9","","0.0","","","","","","2.2","","","","3","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-05","2022","09","05","","19.9","","11.2","","15.5","","2.5","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-06","2022","09","06","","21.1","","12.7","","16.9","","1.1","","0.0","","","","","","0.0","","","","5","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-07","2022","09","07","","24.9","","13.8","","19.4","","0.0","","1.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-08","2022","09","08","","26.8","","14.5","","20.7","","0.0","","2.7","","","","","","0.6","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-09","2022","09","09","","26.6","","15.7","","21.1","","0.0","","3.1","","","","","","0.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-10","2022","09","10","","28.7","","15.9","","22.3","","0.0","","4.3","","","","","","0.6","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-11","2022","09","11","","28.3","","16.4","","22.3","","0.0","","4.3","","","","","","0.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-12","2022","09","12","","27.2","","17.7","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-13","2022","09","13","","22.8","","16.9","","19.8","","0.0","","1.8","","","","","","22.8","","","","26","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-14","2022","09","14","","22.7","","10.2","","16.5","","1.5","","0.0","","","","","","2.2","","","","33","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-15","2022","09","15","","17.4","","7.8","","12.6","","5.4","","0.0","","","","","","0.0","","","","30","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-16","2022","09","16","","18.0","","9.8","","13.9","","4.1","","0.0","","","","","","0.0","","","","35","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-17","2022","09","17","","19.5","","6.1","","12.8","","5.2","","0.0","","","","","","0.4","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-18","2022","09","18","","15.7","","12.2","","13.9","","4.1","","0.0","","","","","","30.1","","","","2","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-19","2022","09","19","","12.7","","10.4","","11.5","","6.5","","0.0","","","","","","36.1","","","","3","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-09-20","2022","09","20","","16.0","","11.1","","13.6","","4.4","","0.0","","","","","","0.2","","","","","","",""
